identifier	name	definition	synonyms	alts	parents	species
11H%28GREGORY%20OF%20NAZIANZUS%2969	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - maltreatment of corpse of male saint					
11H%28GREGORY%20OF%20NAZIANZUS%297	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - apotheosis, glory, triumph of male saint					
11H%28GREGORY%20OF%20NAZIANZUS%298	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - post-mortem occurrences ~ male saint					
11H%28GREGORY%20OF%20NAZIANZUS%2981	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - finding, transportation of relics of male saint					
11H%28GREGORY%20OF%20NAZIANZUS%2982	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - miracles occurring during handling of relics of male saint					
11H%28GREGORY%20OF%20NAZIANZUS%2983	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - posthumous deeds, appearances of male saints					
11H%28GREGORY%20OF%20NAZIANZUS%2984	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - beatification, canonization of male saint					
11H%28GREGORY%20OF%20NAZIANZUS%299	the monk and bishop Gregory of Nazianzus, also called the Theologian; possible attributes: book, scroll - portrait of male saint					
11H%28GREGORY%29	pope Gregory the Great; possible attributes: dove, emperor Trajan					
11H%28GREGORY%290	pope Gregory the Great; possible attributes: dove, emperor Trajan - male saint represented in a group					
11H%28GREGORY%291	specific aspects ~ St. Gregory the Great					
11H%28GREGORY%2911	specific aspects ~ St. Gregory the Great - male saint as patron, protector, intercessor					
11H%28GREGORY%29119	specific aspects ~ St. Gregory the Great - male saint protecting devotees with cloak, 'Schutzmantel'					
11H%28GREGORY%2912	St. Gregory the Great as Doctor of the Latin Church, with book, pen, and dove (divine inspiration)					
11H%28GREGORY%29121	St. Gregory the Great as Doctor of the Latin Church, with book, pen and dove; his secretary Peter peeping at him through a curtain, looking in wonder at the dove hovering at Gregory's ear or perching on his shoulder					
11H%28GREGORY%29122	St. Gregory the Great as inventor of Gregorian music, with book, pen and dove					
11H%28GREGORY%2913	specific aspects ~ St. Gregory the Great - male saint as founder of Order					
11H%28GREGORY%29131	specific aspects ~ St. Gregory the Great - male saint ~ confirmation of Order, approval of Rule(s)					
11H%28GREGORY%292	pope Gregory the Great; possible attributes: dove, emperor Trajan - early life of male saint					
11H%28GREGORY%293	personal devotion of St. Gregory the Great					
11H%28GREGORY%2931	personal devotion of St. Gregory the Great - vocation, conversion of male saint					
11H%28GREGORY%2932	personal devotion of St. Gregory the Great - baptism, consecration, taking vows of male saint					
11H%28GREGORY%2933	personal devotion of St. Gregory the Great - renouncing worldly goods, ascetic life of male saint					
11H%28GREGORY%2934	St. Gregory the Great leading a procession during the plague in Rome; the archangel Michael with drawn sword appears above the Mausoleum of Hadrian					
11H%28GREGORY%2935	personal devotion of St. Gregory the Great - temptation of male saint					
11H%28GREGORY%2936	personal devotion of St. Gregory the Great - penitence of male saint					
11H%28GREGORY%2937	personal devotion of St. Gregory the Great - male saint meditating, in ecstasy					
11H%28GREGORY%294	pope Gregory the Great; possible attributes: dove, emperor Trajan - non-miraculous activities and events ~ male saint					
11H%28GREGORY%295	miraculous activities and events ~ St. Gregory					
11H%28GREGORY%2951	the mass of St. Gregory the Great: Christ appears above the altar with the instruments of the Passion; maybe blood spouts from Christ's side					
11H%28GREGORY%2952	St. Gregory the Great releasing souls from purgatory					
11H%28GREGORY%29521	St. Gregory the Great releasing the soul of emperor Trajan from purgatory; Trajan's soul is borne upwards out of the flames by angels					
11H%28GREGORY%29522	St. Gregory the Great releasing the soul of the monk Justus from purgatory; angels carry the monk's soul to heaven					
11H%28GREGORY%2953	the empress Constantia denies a shroud (brandeum) of St. John the Evangelist to be a genuine relic; when St. Gregory the Great pierces the cloth with a knife, blood flows from it					
11H%28GREGORY%2954	twelve poor men are invited to the table of St. Gregory the Great; Christ appears as thirteenth, possibly in the guise of a pilgrim or as an angel					
11H%28GREGORY%2959	miraculous activities and events ~ St. Gregory - stigmatization of male saint					
11H%28GREGORY%296	pope Gregory the Great; possible attributes: dove, emperor Trajan - martyrdom, suffering, misfortune, death of male saint					
11H%28GREGORY%2968	pope Gregory the Great; possible attributes: dove, emperor Trajan - death, deathbed of male saint					
11H%28GREGORY%2969	pope Gregory the Great; possible attributes: dove, emperor Trajan - maltreatment of corpse of male saint					
11H%28GREGORY%297	pope Gregory the Great; possible attributes: dove, emperor Trajan - apotheosis, glory, triumph of male saint					
11H%28GREGORY%298	pope Gregory the Great; possible attributes: dove, emperor Trajan - post-mortem occurrences ~ male saint					
11H%28GREGORY%2981	pope Gregory the Great; possible attributes: dove, emperor Trajan - finding, transportation of relics of male saint					
11H%28GREGORY%2982	pope Gregory the Great; possible attributes: dove, emperor Trajan - miracles occurring during handling of relics of male saint					
11H%28GREGORY%2983	pope Gregory the Great; possible attributes: dove, emperor Trajan - posthumous deeds, appearances of male saints					
11H%28GREGORY%2984	pope Gregory the Great; possible attributes: dove, emperor Trajan - beatification, canonization of male saint					
11H%28GREGORY%299	pope Gregory the Great; possible attributes: dove, emperor Trajan - portrait of male saint					
11H%28HENRY%29	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword					
11H%28HENRY%290	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - male saint represented in a group					
11H%28HENRY%291	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - specific aspects ~ male saint					
11H%28HENRY%2911	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - male saint as patron, protector, intercessor					
11H%28HENRY%29119	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - male saint protecting devotees with cloak, 'Schutzmantel'					
11H%28HENRY%2912	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - male saint writing, studying, teaching, dictating (e.g. as Doctor of the Church)					
11H%28HENRY%2913	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - male saint as founder of Order					
11H%28HENRY%29131	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - male saint ~ confirmation of Order, approval of Rule(s)					
11H%28HENRY%292	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - early life of male saint					
11H%28HENRY%293	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - personal devotion of male saint					
11H%28HENRY%2931	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - vocation, conversion of male saint					
11H%28HENRY%2932	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - baptism, consecration, taking vows of male saint					
11H%28HENRY%2933	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - renouncing worldly goods, ascetic life of male saint					
11H%28HENRY%2934	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - vision(s), mystic marriage of male saint					
11H%28HENRY%2935	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - temptation of male saint					
11H%28HENRY%2936	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - penitence of male saint					
11H%28HENRY%2937	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - male saint meditating, in ecstasy					
11H%28HENRY%294	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - non-miraculous activities and events ~ male saint					
11H%28HENRY%295	miraculous activities and events ~ St. Henry					
11H%28HENRY%2951	St. Benedict removing the gall stone from the body of St. Henry who lies asleep					
11H%28HENRY%2959	miraculous activities and events ~ St. Henry - stigmatization of male saint					
11H%28HENRY%296	martyrdom, suffering, misfortune, death of St. Henry					
11H%28HENRY%2968	death, deathbed of St. Henry					
11H%28HENRY%29681	death-bed of St. Henry: the weighing of his soul by the archangel Michael; devils are in one scale, St. Laurence puts a precious cup in Henry's scale					
11H%28HENRY%2969	martyrdom, suffering, misfortune, death of St. Henry - maltreatment of corpse of male saint					
11H%28HENRY%297	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - apotheosis, glory, triumph of male saint					
11H%28HENRY%298	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - post-mortem occurrences ~ male saint					
11H%28HENRY%2981	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - finding, transportation of relics of male saint					
11H%28HENRY%2982	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - miracles occurring during handling of relics of male saint					
11H%28HENRY%2983	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - posthumous deeds, appearances of male saints					
11H%28HENRY%2984	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - beatification, canonization of male saint					
11H%28HENRY%299	the Holy Roman emperor Henry II of Bamberg; possible attributes: crown, lily, model of church, orb, sceptre, sword - portrait of male saint					
11H%28HERMAN%20JOSEPH%29	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife					
11H%28HERMAN%20JOSEPH%290	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - male saint represented in a group					
11H%28HERMAN%20JOSEPH%291	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - specific aspects ~ male saint					
11H%28HERMAN%20JOSEPH%2911	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - male saint as patron, protector, intercessor					
11H%28HERMAN%20JOSEPH%29119	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - male saint protecting devotees with cloak, 'Schutzmantel'					
11H%28HERMAN%20JOSEPH%2912	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - male saint writing, studying, teaching, dictating (e.g. as Doctor of the Church)					
11H%28HERMAN%20JOSEPH%2913	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - male saint as founder of Order					
11H%28HERMAN%20JOSEPH%29131	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - male saint ~ confirmation of Order, approval of Rule(s)					
11H%28HERMAN%20JOSEPH%292	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - early life of male saint					
11H%28HERMAN%20JOSEPH%293	personal devotion of St. Herman Joseph					
11H%28HERMAN%20JOSEPH%2931	personal devotion of St. Herman Joseph - vocation, conversion of male saint					
11H%28HERMAN%20JOSEPH%2932	personal devotion of St. Herman Joseph - baptism, consecration, taking vows of male saint					
11H%28HERMAN%20JOSEPH%2933	personal devotion of St. Herman Joseph - renouncing worldly goods, ascetic life of male saint					
11H%28HERMAN%20JOSEPH%2934	mystic marriage of St. Herman Joseph of Steinfeld: he kneels before the Virgin Mary, who appears to him					
11H%28HERMAN%20JOSEPH%2935	personal devotion of St. Herman Joseph - temptation of male saint					
11H%28HERMAN%20JOSEPH%2936	personal devotion of St. Herman Joseph - penitence of male saint					
11H%28HERMAN%20JOSEPH%2937	personal devotion of St. Herman Joseph - male saint meditating, in ecstasy					
11H%28HERMAN%20JOSEPH%294	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - non-miraculous activities and events ~ male saint					
11H%28HERMAN%20JOSEPH%295	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - miraculous activities and events ~ male saint					
11H%28HERMAN%20JOSEPH%2959	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - stigmatization of male saint					
11H%28HERMAN%20JOSEPH%296	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - martyrdom, suffering, misfortune, death of male saint					
11H%28HERMAN%20JOSEPH%2968	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - death, deathbed of male saint					
11H%28HERMAN%20JOSEPH%2969	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - maltreatment of corpse of male saint					
11H%28HERMAN%20JOSEPH%297	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - apotheosis, glory, triumph of male saint					
11H%28HERMAN%20JOSEPH%298	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - post-mortem occurrences ~ male saint					
11H%28HERMAN%20JOSEPH%2981	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - finding, transportation of relics of male saint					
11H%28HERMAN%20JOSEPH%2982	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - miracles occurring during handling of relics of male saint					
11H%28HERMAN%20JOSEPH%2983	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - posthumous deeds, appearances of male saints					
11H%28HERMAN%20JOSEPH%2984	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - beatification, canonization of male saint					
11H%28HERMAN%20JOSEPH%299	the Praemonstratense friar Herman Joseph of Steinfeld; possible attributes of St. Herman Joseph: book, branch of roses, cup (with roses), infant Christ, key, knife - portrait of male saint					
11H%28HILARY%29	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s)					
11H%28HILARY%290	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - male saint represented in a group					
11H%28HILARY%291	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - specific aspects ~ male saint					
11H%28HILARY%2911	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - male saint as patron, protector, intercessor					
11H%28HILARY%29119	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - male saint protecting devotees with cloak, 'Schutzmantel'					
11H%28HILARY%2912	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - male saint writing, studying, teaching, dictating (e.g. as Doctor of the Church)					
11H%28HILARY%2913	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - male saint as founder of Order					
11H%28HILARY%29131	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - male saint ~ confirmation of Order, approval of Rule(s)					
11H%28HILARY%292	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - early life of male saint					
11H%28HILARY%293	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - personal devotion of male saint					
11H%28HILARY%2931	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - vocation, conversion of male saint					
11H%28HILARY%2932	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - baptism, consecration, taking vows of male saint					
11H%28HILARY%2933	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - renouncing worldly goods, ascetic life of male saint					
11H%28HILARY%2934	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - vision(s), mystic marriage of male saint					
11H%28HILARY%2935	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - temptation of male saint					
11H%28HILARY%2936	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - penitence of male saint					
11H%28HILARY%2937	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - male saint meditating, in ecstasy					
11H%28HILARY%294	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - non-miraculous activities and events ~ male saint					
11H%28HILARY%295	miraculous activities and events ~ St. Hilary					
11H%28HILARY%2951	St. Hilary driving away serpents from the island of Gallinaria					
11H%28HILARY%2952	at the Council of Seleucia, the earth rises under St. Hilary of Poitiers and forms a seat					
11H%28HILARY%2953	St. Hilary of Poitiers raising a child from the dead					
11H%28HILARY%2959	miraculous activities and events ~ St. Hilary - stigmatization of male saint					
11H%28HILARY%296	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - martyrdom, suffering, misfortune, death of male saint					
11H%28HILARY%2968	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - death, deathbed of male saint					
11H%28HILARY%2969	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - maltreatment of corpse of male saint					
11H%28HILARY%297	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - apotheosis, glory, triumph of male saint					
11H%28HILARY%298	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - post-mortem occurrences ~ male saint					
11H%28HILARY%2981	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - finding, transportation of relics of male saint					
11H%28HILARY%2982	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - miracles occurring during handling of relics of male saint					
11H%28HILARY%2983	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - posthumous deeds, appearances of male saints					
11H%28HILARY%2984	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - beatification, canonization of male saint					
11H%28HILARY%299	Hilary (Hilarius), bishop of Poitiers; possible attributes: serpent(s) - portrait of male saint					
11H%28HIPPOLYTUS%29	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope					
11H%28HIPPOLYTUS%290	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - male saint represented in a group					
11H%28HIPPOLYTUS%291	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - specific aspects ~ male saint					
11H%28HIPPOLYTUS%2911	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - male saint as patron, protector, intercessor					
11H%28HIPPOLYTUS%29119	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - male saint protecting devotees with cloak, 'Schutzmantel'					
11H%28HIPPOLYTUS%2912	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - male saint writing, studying, teaching, dictating (e.g. as Doctor of the Church)					
11H%28HIPPOLYTUS%2913	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - male saint as founder of Order					
11H%28HIPPOLYTUS%29131	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - male saint ~ confirmation of Order, approval of Rule(s)					
11H%28HIPPOLYTUS%292	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - early life of male saint					
11H%28HIPPOLYTUS%293	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - personal devotion of male saint					
11H%28HIPPOLYTUS%2931	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - vocation, conversion of male saint					
11H%28HIPPOLYTUS%2932	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - baptism, consecration, taking vows of male saint					
11H%28HIPPOLYTUS%2933	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - renouncing worldly goods, ascetic life of male saint					
11H%28HIPPOLYTUS%2934	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - vision(s), mystic marriage of male saint					
11H%28HIPPOLYTUS%2935	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - temptation of male saint					
11H%28HIPPOLYTUS%2936	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - penitence of male saint					
11H%28HIPPOLYTUS%2937	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - male saint meditating, in ecstasy					
11H%28HIPPOLYTUS%294	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - non-miraculous activities and events ~ male saint					
11H%28HIPPOLYTUS%295	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - miraculous activities and events ~ male saint					
11H%28HIPPOLYTUS%2959	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - stigmatization of male saint					
11H%28HIPPOLYTUS%296	martyrdom, suffering, misfortune, death of St. Hippolytus					
11H%28HIPPOLYTUS%2961	the flesh of St. Hippolytus is cut with hackles (combs)					
11H%28HIPPOLYTUS%2962	St. Hippolytus is tied to the tails of wild horses and dragged to death, or torn apart					
11H%28HIPPOLYTUS%2968	martyrdom, suffering, misfortune, death of St. Hippolytus - death, deathbed of male saint					
11H%28HIPPOLYTUS%2969	martyrdom, suffering, misfortune, death of St. Hippolytus - maltreatment of corpse of male saint					
11H%28HIPPOLYTUS%297	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - apotheosis, glory, triumph of male saint					
11H%28HIPPOLYTUS%298	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - post-mortem occurrences ~ male saint					
11H%28HIPPOLYTUS%2981	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - finding, transportation of relics of male saint					
11H%28HIPPOLYTUS%2982	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - miracles occurring during handling of relics of male saint					
11H%28HIPPOLYTUS%2983	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - posthumous deeds, appearances of male saints					
11H%28HIPPOLYTUS%2984	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - beatification, canonization of male saint					
11H%28HIPPOLYTUS%299	the soldier, martyr and gaoler Hippolytus; possible attributes: hackle, key, rope - portrait of male saint					
11H%28HOLY%20INNOCENTS%29	the Holy Innocents; possible attributes: palm-branches					
11H%28HOLY%20INNOCENTS%290	the Holy Innocents; possible attributes: palm-branches - male saint represented in a group					
11H%28HOLY%20INNOCENTS%291	the Holy Innocents; possible attributes: palm-branches - specific aspects ~ male saint					
11H%28HOLY%20INNOCENTS%2911	the Holy Innocents; possible attributes: palm-branches - male saint as patron, protector, intercessor					
11H%28HOLY%20INNOCENTS%29119	the Holy Innocents; possible attributes: palm-branches - male saint protecting devotees with cloak, 'Schutzmantel'					
11H%28HOLY%20INNOCENTS%2912	the Holy Innocents; possible attributes: palm-branches - male saint writing, studying, teaching, dictating (e.g. as Doctor of the Church)					
11H%28HOLY%20INNOCENTS%2913	the Holy Innocents; possible attributes: palm-branches - male saint as founder of Order					
11H%28HOLY%20INNOCENTS%29131	the Holy Innocents; possible attributes: palm-branches - male saint ~ confirmation of Order, approval of Rule(s)					
11H%28HOLY%20INNOCENTS%292	the Holy Innocents; possible attributes: palm-branches - early life of male saint					
11H%28HOLY%20INNOCENTS%293	the Holy Innocents; possible attributes: palm-branches - personal devotion of male saint					
11H%28HOLY%20INNOCENTS%2931	the Holy Innocents; possible attributes: palm-branches - vocation, conversion of male saint					
11H%28HOLY%20INNOCENTS%2932	the Holy Innocents; possible attributes: palm-branches - baptism, consecration, taking vows of male saint					
11H%28HOLY%20INNOCENTS%2933	the Holy Innocents; possible attributes: palm-branches - renouncing worldly goods, ascetic life of male saint					
11H%28HOLY%20INNOCENTS%2934	the Holy Innocents; possible attributes: palm-branches - vision(s), mystic marriage of male saint					
11H%28HOLY%20INNOCENTS%2935	the Holy Innocents; possible attributes: palm-branches - temptation of male saint					
11H%28HOLY%20INNOCENTS%2936	the Holy Innocents; possible attributes: palm-branches - penitence of male saint					
11H%28HOLY%20INNOCENTS%2937	the Holy Innocents; possible attributes: palm-branches - male saint meditating, in ecstasy					
11H%28HOLY%20INNOCENTS%294	the Holy Innocents; possible attributes: palm-branches - non-miraculous activities and events ~ male saint					
11H%28HOLY%20INNOCENTS%295	the Holy Innocents; possible attributes: palm-branches - miraculous activities and events ~ male saint					
11H%28HOLY%20INNOCENTS%2959	the Holy Innocents; possible attributes: palm-branches - stigmatization of male saint					
11H%28HOLY%20INNOCENTS%296	the Holy Innocents; possible attributes: palm-branches - martyrdom, suffering, misfortune, death of male saint					
11H%28HOLY%20INNOCENTS%2968	the Holy Innocents; possible attributes: palm-branches - death, deathbed of male saint					
11H%28HOLY%20INNOCENTS%2969	the Holy Innocents; possible attributes: palm-branches - maltreatment of corpse of male saint					
11H%28HOLY%20INNOCENTS%297	the Holy Innocents; possible attributes: palm-branches - apotheosis, glory, triumph of male saint					
11H%28HOLY%20INNOCENTS%298	the Holy Innocents; possible attributes: palm-branches - post-mortem occurrences ~ male saint					
11H%28HOLY%20INNOCENTS%2981	the Holy Innocents; possible attributes: palm-branches - finding, transportation of relics of male saint					
11H%28HOLY%20INNOCENTS%2982	the Holy Innocents; possible attributes: palm-branches - miracles occurring during handling of relics of male saint					
11H%28HOLY%20INNOCENTS%2983	the Holy Innocents; possible attributes: palm-branches - posthumous deeds, appearances of male saints					
11H%28HOLY%20INNOCENTS%2984	the Holy Innocents; possible attributes: palm-branches - beatification, canonization of male saint					
11H%28HOLY%20INNOCENTS%299	the Holy Innocents; possible attributes: palm-branches - portrait of male saint					
11H%28HOMOBONUS%29	the merchant of Cremona, Homobonus (Omobuono); possible attributes: beggar, ell, flask of wine, moneybag, scissors					
11H%28HOMOBONUS%290	the merchant of Cremona, Homobonus (Omobuono); possible attributes: beggar, ell, flask of wine, moneybag, scissors - male saint represented in a group					
11H%28HOMOBONUS%291	specific aspects ~ St. Homobonus					
11H%28HOMOBONUS%2911	St. Homobonus as patron of tailors, with ell and scissors, sometimes sewing					
11H%28HOMOBONUS%29119	St. Homobonus as patron of tailors, with ell and scissors, sometimes sewing - male saint protecting devotees with cloak, 'Schutzmantel'					
11H%28HOMOBONUS%2912	specific aspects ~ St. Homobonus - male saint writing, studying, teaching, dictating (e.g. as Doctor of the Church)					
11H%28HOMOBONUS%2913	specific aspects ~ St. Homobonus - male saint as founder of Order					
11H%28HOMOBONUS%29131	specific aspects ~ St. Homobonus - male saint ~ confirmation of Order, approval of Rule(s)					
11H%28HOMOBONUS%292	the merchant of Cremona, Homobonus (Omobuono); possible attributes: beggar, ell, flask of wine, moneybag, scissors - early life of male saint					
11H%28HOMOBONUS%293	the merchant of Cremona, Homobonus (Omobuono); possible attributes: beggar, ell, flask of wine, moneybag, scissors - personal devotion of male saint					
11H%28HOMOBONUS%2931	the merchant of Cremona, Homobonus (Omobuono); possible attributes: beggar, ell, flask of wine, moneybag, scissors - vocation, conversion of male saint					
11H%28HOMOBONUS%2932	the merchant of Cremona, Homobonus (Omobuono); possible attributes: beggar, ell, flask of wine, moneybag, scissors - baptism, consecration, taking vows of male saint					
