subject_id	object_id	predicate_id	mapping_justification
msigdb:M10218	GO:0070663	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1022	reactome:R-HSA-76071	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10221	GO:0045471	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10224	GO:1901976	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10225	GO:2000678	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10227	GO:0045740	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10229	GO:0043524	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10230	GO:2000243	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10232	GO:0070230	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10238	GO:0014047	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1024	reactome:R-HSA-73980	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10240	GO:0032092	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10244	GO:2001212	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10247	GO:0070306	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10249	GO:0061008	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10250	GO:0009062	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10251	GO:0031338	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10255	GO:0010883	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10256	GO:0008643	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10257	GO:0090287	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10258	GO:0035162	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10259	GO:0009792	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10260	GO:0002504	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10262	GO:0010212	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10268	GO:0060429	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10269	GO:0051284	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10271	GO:0060973	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10272	reactome:R-HSA-451306	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10273	GO:0044380	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10274	GO:0031468	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10278	GO:0042771	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10281	GO:0010506	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10283	GO:0006644	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10284	GO:0004519	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10285	GO:0097164	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1029	reactome:R-HSA-176033	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10293	GO:0045598	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10294	reactome:R-HSA-381119	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10295	GO:0009084	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10299	GO:0086069	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1030	reactome:R-HSA-174178	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10300	GO:1903429	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10301	GO:0010721	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10302	GO:0060443	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10305	GO:0072189	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10307	GO:0004540	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10308	GO:0010171	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10309	GO:0032271	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10312	GO:0035019	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10313	GO:0031122	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10314	GO:0043517	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10315	GO:0072376	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10317	GO:0050732	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10320	reactome:R-HSA-211859	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10321	GO:0048670	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10322	reactome:R-HSA-420092	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10325	GO:0061339	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10326	GO:0008038	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10329	GO:0009132	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10339	GO:0045861	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10341	GO:0006907	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10342	GO:0004993	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10343	GO:1904035	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10345	GO:0046470	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10346	GO:0060428	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10347	GO:0022037	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10348	GO:0035589	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10349	GO:0061572	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10352	GO:0098586	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10353	GO:0033962	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10354	GO:0007585	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10357	GO:0043038	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10358	GO:0097028	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10359	GO:0001779	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1036	reactome:R-HSA-168249	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10360	GO:0061430	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10361	GO:0002861	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10362	GO:0032434	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10363	GO:0045665	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10364	GO:0048641	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10365	GO:0060537	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10366	GO:0031953	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10367	GO:0046717	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10368	GO:0002821	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10369	GO:0045670	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10370	GO:0043393	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10373	GO:0003279	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10374	GO:0032303	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10378	GO:0090141	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10380	GO:0019730	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10383	GO:0048730	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10384	GO:0045103	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10386	GO:0050890	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M1039	reactome:R-HSA-174048	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10390	GO:0010043	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10391	GO:0007157	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
msigdb:M10396	GO:0009798	oboInOwl:hasDbXref	semapv:UnspecifiedMatching
