text	curie	name	predicate	source
CC-BY-2.5-AU	spdx:CC-BY-2.5-AU	Creative Commons Attribution 2.5 Australia	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 2.5 Australia	spdx:CC-BY-2.5-AU	Creative Commons Attribution 2.5 Australia	rdfs:label	spdx
CC-BY-3.0	spdx:CC-BY-3.0	Creative Commons Attribution 3.0 Unported	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 3.0 Unported	spdx:CC-BY-3.0	Creative Commons Attribution 3.0 Unported	rdfs:label	spdx
CC-BY-3.0-AT	spdx:CC-BY-3.0-AT	Creative Commons Attribution 3.0 Austria	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 3.0 Austria	spdx:CC-BY-3.0-AT	Creative Commons Attribution 3.0 Austria	rdfs:label	spdx
CC-BY-3.0-AU	spdx:CC-BY-3.0-AU	Creative Commons Attribution 3.0 Australia	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 3.0 Australia	spdx:CC-BY-3.0-AU	Creative Commons Attribution 3.0 Australia	rdfs:label	spdx
CC-BY-3.0-DE	spdx:CC-BY-3.0-DE	Creative Commons Attribution 3.0 Germany	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 3.0 Germany	spdx:CC-BY-3.0-DE	Creative Commons Attribution 3.0 Germany	rdfs:label	spdx
CC-BY-3.0-IGO	spdx:CC-BY-3.0-IGO	Creative Commons Attribution 3.0 IGO	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 3.0 IGO	spdx:CC-BY-3.0-IGO	Creative Commons Attribution 3.0 IGO	rdfs:label	spdx
CC-BY-3.0-NL	spdx:CC-BY-3.0-NL	Creative Commons Attribution 3.0 Netherlands	oboInOwl:hasRelatedSynonym	spdx
Creative Commons Attribution 3.0 Netherlands	spdx:CC-BY-3.0-NL	Creative Commons Attribution 3.0 Netherlands	rdfs:label	spdx
