text	curie	name	predicate	source
csm1	pombase:SPAC11E3.03	csm1	rdfs:label	pombase
spu13	pombase:SPAC11E3.04c	ubc13	oboInOwl:hasRelatedSynonym	pombase
sst5	pombase:SPAC11E3.04c	ubc13	oboInOwl:hasRelatedSynonym	pombase
ubc13	pombase:SPAC11E3.04c	ubc13	rdfs:label	pombase
sea3	pombase:SPAC11E3.05	sea3	rdfs:label	pombase
map1	pombase:SPAC11E3.06	map1	rdfs:label	pombase
vma4	pombase:SPAC11E3.07	vma4	rdfs:label	pombase
cor1	pombase:SPAC11E3.08c	nse6	oboInOwl:hasRelatedSynonym	pombase
nse6	pombase:SPAC11E3.08c	nse6	rdfs:label	pombase
pyp3	pombase:SPAC11E3.09	pyp3	rdfs:label	pombase
syt22	pombase:SPAC11E3.11c	syt22	rdfs:label	pombase
gas5	pombase:SPAC11E3.13c	gas5	rdfs:label	pombase
SPAP8A3.01	pombase:SPAC11E3.15	rpl22	oboInOwl:hasRelatedSynonym	pombase
rpl22	pombase:SPAC11E3.15	rpl22	rdfs:label	pombase
mtl2	pombase:SPAC11G7.01	mtl2	rdfs:label	pombase
pub1	pombase:SPAC11G7.02	pub1	rdfs:label	pombase
glu3	pombase:SPAC11G7.03	idh1	oboInOwl:hasRelatedSynonym	pombase
idh1	pombase:SPAC11G7.03	idh1	rdfs:label	pombase
ubi1	pombase:SPAC11G7.04	ubi1	rdfs:label	pombase
mct1	pombase:SPAC11G7.05c	mct1	rdfs:label	pombase
mug132	pombase:SPAC11G7.06c	mug132	rdfs:label	pombase
cps23	pombase:SPAC11H11.01	sst6	oboInOwl:hasRelatedSynonym	pombase
sst6	pombase:SPAC11H11.01	sst6	rdfs:label	pombase
mug162	pombase:SPAC11H11.02c	mug162	rdfs:label	pombase
mam2	pombase:SPAC11H11.04	mam2	rdfs:label	pombase
fta6	pombase:SPAC11H11.05c	fta6	rdfs:label	pombase
SPAC22F8.01	pombase:SPAC11H11.06	arp2	oboInOwl:hasRelatedSynonym	pombase
arp2	pombase:SPAC11H11.06	arp2	rdfs:label	pombase
SPAC29A4.21	pombase:SPAC1250.01	snf21	oboInOwl:hasRelatedSynonym	pombase
brg1	pombase:SPAC1250.01	snf21	oboInOwl:hasRelatedSynonym	pombase
snf21	pombase:SPAC1250.01	snf21	rdfs:label	pombase
mug95	pombase:SPAC1250.02	mug95	rdfs:label	pombase
ubc14	pombase:SPAC1250.03	ubc14	rdfs:label	pombase
atl1	pombase:SPAC1250.04c	atl1	rdfs:label	pombase
rpl30-2	pombase:SPAC1250.05	rpl3002	oboInOwl:hasRelatedSynonym	pombase
rpl30	pombase:SPAC1250.05	rpl3002	oboInOwl:hasRelatedSynonym	pombase
rpl3002	pombase:SPAC1250.05	rpl3002	rdfs:label	pombase
sfc7	pombase:SPAC1250.07	sfc7	rdfs:label	pombase
SPAC22F3.01	pombase:SPAC1296.01c		oboInOwl:hasRelatedSynonym	pombase
cox4	pombase:SPAC1296.02	cox4	rdfs:label	pombase
sxa2	pombase:SPAC1296.03c	sxa2	rdfs:label	pombase
mug65	pombase:SPAC1296.04	mug65	rdfs:label	pombase
lcp1	pombase:SPAC1296.05c	lcp1	rdfs:label	pombase
tah18	pombase:SPAC1296.06	tah18	rdfs:label	pombase
SPAC31F12.02c	pombase:SPAC12B10.01c	hul6	oboInOwl:hasRelatedSynonym	pombase
SPAC637.15c	pombase:SPAC12B10.01c	hul6	oboInOwl:hasRelatedSynonym	pombase
hul6	pombase:SPAC12B10.01c	hul6	rdfs:label	pombase
pho86	pombase:SPAC12B10.02c	sdg1	oboInOwl:hasRelatedSynonym	pombase
sdg1	pombase:SPAC12B10.02c	sdg1	rdfs:label	pombase
wdr20	pombase:SPAC12B10.03	bun62	oboInOwl:hasRelatedSynonym	pombase
bun62	pombase:SPAC12B10.03	bun62	rdfs:label	pombase
pby1	pombase:SPAC12B10.04	pby1	rdfs:label	pombase
ppp43	pombase:SPAC12B10.05	icp55	oboInOwl:hasRelatedSynonym	pombase
icp55	pombase:SPAC12B10.05	icp55	rdfs:label	pombase
emi5	pombase:SPAC12B10.06c	sdh5	oboInOwl:hasRelatedSynonym	pombase
sdh5	pombase:SPAC12B10.06c	sdh5	rdfs:label	pombase
acp1	pombase:SPAC12B10.07	acp1	rdfs:label	pombase
til1	pombase:SPAC12B10.08c	til1	rdfs:label	pombase
pet801	pombase:SPAC12B10.09	pet801	rdfs:label	pombase
nod1	pombase:SPAC12B10.10	nod1	rdfs:label	pombase
