identifier	name	definition	synonyms	alts	parents	species
MIMAT0000360	dme-miR-287-3p		dme-miR-287			
MIMAT0000361	dme-miR-87-3p		dme-miR-87			
MIMAT0000362	dme-miR-263b-5p		dme-miR-263b			
MIMAT0000363	dme-miR-288-3p		dme-miR-288			
MIMAT0000364	dme-miR-289-5p		dme-miR-289			
MIMAT0000365	dme-bantam-3p		dme-bantam			
MIMAT0000366	mmu-miR-290a-5p		mmu-miR-290			
MIMAT0000367	mmu-miR-291a-5p		mmu-miR-291-5p			
MIMAT0000368	mmu-miR-291a-3p		mmu-miR-291-3p			
MIMAT0000369	mmu-miR-292a-5p		mmu-miR-292-5p			
MIMAT0000370	mmu-miR-292a-3p		mmu-miR-292-3p			
MIMAT0000371	mmu-miR-293-3p		mmu-miR-293			
MIMAT0000372	mmu-miR-294-3p		mmu-miR-294			
MIMAT0000373	mmu-miR-295-3p		mmu-miR-295			
MIMAT0000374	mmu-miR-296-5p		mmu-miR-296			
MIMAT0000375	mmu-miR-297a-5p		mmu-miR-297;mmu-miR-297a			
MIMAT0000376	mmu-miR-298-5p		mmu-miR-298			
MIMAT0000377	mmu-miR-299a-5p		mmu-miR-299;mmu-miR-299*;mmu-miR-299-5p			
MIMAT0000378	mmu-miR-300-3p		mmu-miR-300			
MIMAT0000379	mmu-miR-301a-3p		mmu-miR-301;mmu-miR-301a			
MIMAT0000380	mmu-miR-302a-3p		mmu-miR-302;mmu-miR-302a			
MIMAT0000381	mmu-miR-34c-5p		mmu-miR-34c			
MIMAT0000382	mmu-miR-34b-5p		mmu-miR-34b			
MIMAT0000383	mmu-let-7d-5p		mmu-let-7d			
MIMAT0000384	mmu-let-7d-3p		mmu-let-7d*			
MIMAT0000385	mmu-miR-106a-5p		mmu-miR-106a			
MIMAT0000386	mmu-miR-106b-5p		mmu-miR-106b			
MIMAT0000387	mmu-miR-130b-3p		mmu-miR-130b			
MIMAT0000388	dme-miR-303-5p		dme-miR-303			
MIMAT0000389	dme-miR-31b-5p		dme-miR-31b			
MIMAT0000390	dme-miR-304-5p		dme-miR-304			
MIMAT0000391	dme-miR-305-5p		dme-miR-305			
MIMAT0000392	dme-miR-9c-5p		dme-miR-9c			
MIMAT0000393	dme-miR-306-5p		dme-miR-306			
MIMAT0000394	dme-miR-306-3p		dme-miR-306*			
MIMAT0000395	dme-miR-9b-5p		dme-miR-9b			
MIMAT0000396	dme-let-7-5p		dme-let-7			
MIMAT0000397	dme-miR-125-5p		dme-miR-125			
MIMAT0000398	dme-miR-307a-3p		dme-miR-307			
MIMAT0000399	dme-miR-308-3p		dme-miR-308			
MIMAT0000400	dme-miR-31a-5p		dme-miR-31a			
MIMAT0000401	dme-miR-309-3p		dme-miR-309			
MIMAT0000402	dme-miR-310-3p		dme-miR-310			
MIMAT0000403	dme-miR-311-3p		dme-miR-311			
MIMAT0000404	dme-miR-312-3p		dme-miR-312			
MIMAT0000405	dme-miR-313-3p		dme-miR-313			
MIMAT0000406	dme-miR-314-3p		dme-miR-314			
MIMAT0000407	dme-miR-315-5p		dme-miR-315			
MIMAT0000408	dme-miR-316-5p		dme-miR-316			
MIMAT0000409	dme-miR-317-3p		dme-miR-317			
MIMAT0000410	dme-miR-318-3p		dme-miR-318			
MIMAT0000411	dme-miR-2c-3p		dme-miR-2c			
MIMAT0000412	dme-miR-iab-4-5p					
MIMAT0000413	dme-miR-iab-4-3p					
MIMAT0000414	hsa-let-7g-5p		hsa-let-7g			
MIMAT0000415	hsa-let-7i-5p		hsa-let-7i			
MIMAT0000416	hsa-miR-1-3p		hsa-miR-1			
MIMAT0000417	hsa-miR-15b-5p		hsa-miR-15b			
MIMAT0000418	hsa-miR-23b-3p		hsa-miR-23b			
MIMAT0000419	hsa-miR-27b-3p		hsa-miR-27b			
MIMAT0000420	hsa-miR-30b-5p		hsa-miR-30b			
MIMAT0000421	hsa-miR-122-5p		hsa-miR-122a;hsa-miR-122			
MIMAT0000422	hsa-miR-124-3p		hsa-miR-124a;hsa-miR-124			
MIMAT0000423	hsa-miR-125b-5p		hsa-miR-125b			
MIMAT0000424	hsa-miR-128-3p		hsa-miR-128a			
MIMAT0000425	hsa-miR-130a-3p		hsa-miR-130a			
MIMAT0000426	hsa-miR-132-3p		hsa-miR-132			
MIMAT0000427	hsa-miR-133a-3p					
MIMAT0000428	hsa-miR-135a-5p		hsa-miR-135a			
MIMAT0000429	hsa-miR-137-3p					
MIMAT0000430	hsa-miR-138-5p		hsa-miR-138			
MIMAT0000431	hsa-miR-140-5p		hsa-miR-140			
MIMAT0000432	hsa-miR-141-3p		hsa-miR-141			
MIMAT0000433	hsa-miR-142-5p					
MIMAT0000434	hsa-miR-142-3p					
MIMAT0000435	hsa-miR-143-3p		hsa-miR-143			
MIMAT0000436	hsa-miR-144-3p		hsa-miR-144			
MIMAT0000437	hsa-miR-145-5p		hsa-miR-145			
MIMAT0000438	hsa-miR-152-3p					
MIMAT0000439	hsa-miR-153-3p					
MIMAT0000440	hsa-miR-191-5p		hsa-miR-191			
MIMAT0000441	hsa-miR-9-5p		hsa-miR-9			
MIMAT0000442	hsa-miR-9-3p		hsa-miR-9*			
MIMAT0000443	hsa-miR-125a-5p		hsa-miR-125a			
MIMAT0000444	hsa-miR-126-5p		hsa-miR-126*			
MIMAT0000445	hsa-miR-126-3p		hsa-miR-126			
MIMAT0000446	hsa-miR-127-3p		hsa-miR-127			
MIMAT0000447	hsa-miR-134-5p					
MIMAT0000448	hsa-miR-136-5p		hsa-miR-136			
MIMAT0000449	hsa-miR-146a-5p		hsa-miR-146;hsa-miR-146a			
MIMAT0000450	hsa-miR-149-5p		hsa-miR-149			
MIMAT0000451	hsa-miR-150-5p		hsa-miR-150			
MIMAT0000452	hsa-miR-154-5p		hsa-miR-154			
MIMAT0000453	hsa-miR-154-3p		hsa-miR-154*			
MIMAT0000454	hsa-miR-184					
MIMAT0000455	hsa-miR-185-5p		hsa-miR-185			
MIMAT0000456	hsa-miR-186-5p		hsa-miR-186			
MIMAT0000457	hsa-miR-188-5p		hsa-miR-188			
MIMAT0000458	hsa-miR-190a-5p		hsa-miR-190			
MIMAT0000459	hsa-miR-193a-3p		hsa-miR-193;hsa-miR-193a			
MIMAT0000460	hsa-miR-194-5p		hsa-miR-194			
MIMAT0000461	hsa-miR-195-5p		hsa-miR-195			
MIMAT0000462	hsa-miR-206					
MIMAT0000463	cbr-let-7					
MIMAT0000464	cbr-lin-4					
MIMAT0000465	cbr-miR-1					
MIMAT0000466	cbr-miR-34					
MIMAT0000467	cbr-miR-42					
MIMAT0000468	cbr-miR-43					
MIMAT0000469	cbr-miR-44					
MIMAT0000470	cbr-miR-45					
