text	curie	name	predicate	type	provenance	source
RNF17	hgnc:10060	RNF17	rdfs:label		pubmed:11279525	hgnc
BAP-1	hgnc:10061	RNF2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BAP1	hgnc:10061	RNF2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
DING	hgnc:10061	RNF2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HIPI3	hgnc:10061	RNF2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RING1B	hgnc:10061	RNF2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RING2	hgnc:10061	RNF2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNF2	hgnc:10061	RNF2	rdfs:label		pubmed:11513855	hgnc
FLJ20382	hgnc:10062	RNF20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
FLJ11189	hgnc:10062	RNF20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
KAIA2779	hgnc:10062	RNF20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BRE1A	hgnc:10062	RNF20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
hBRE1	hgnc:10062	RNF20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BRE1	hgnc:10062	RNF20	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BRE1 E3 ubiquitin ligase homolog (S. cerevisiae)	hgnc:10062	RNF20	oboInOwl:hasRelatedSynonym			hgnc
RNF20	hgnc:10062	RNF20	rdfs:label		pubmed:12876294,pubmed:16337599,pubmed:18832071,pubmed:19037095	hgnc
RNF21	hgnc:10063	TRIM34	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
tripartite motif-containing 34	hgnc:10063	TRIM34	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
TRIM34	hgnc:10063	TRIM34	rdfs:label			hgnc
HAC1	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BERP	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNF97	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ring finger protein 22	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym			hgnc
brain expressed ring finger	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym			hgnc
tripartite motif protein TRIM3	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym			hgnc
RNF22	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
tripartite motif-containing 3	hgnc:10064	TRIM3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
TRIM3	hgnc:10064	TRIM3	rdfs:label		pubmed:10391919	hgnc
RNF23	hgnc:10065	TRIM39	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ring finger protein 23	hgnc:10065	TRIM39	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
tripartite motif-containing 39	hgnc:10065	TRIM39	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
TRIM39	hgnc:10065	TRIM39	rdfs:label		pubmed:11006080	hgnc
FLJ36550	hgnc:10066	PCGF3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
DONG1	hgnc:10066	PCGF3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNF3A	hgnc:10066	PCGF3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
MGC40413	hgnc:10066	PCGF3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNF3	hgnc:10066	PCGF3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ring finger protein 3	hgnc:10066	PCGF3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
PCGF3	hgnc:10066	PCGF3	rdfs:label			hgnc
RES4-26	hgnc:10067	RNF4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SNURF	hgnc:10067	RNF4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SLX5	hgnc:10067	RNF4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNF4	hgnc:10067	RNF4	rdfs:label		pubmed:9479498	hgnc
NG2	hgnc:10068	RNF5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
G16	hgnc:10068	RNF5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RING5	hgnc:10068	RNF5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RMA1	hgnc:10068	RNF5	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ring finger protein 5, E3 ubiquitin protein ligase	hgnc:10068	RNF5	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNF5	hgnc:10068	RNF5	rdfs:label		pubmed:9533025	hgnc
DKFZp686P0776	hgnc:10069	RNF6	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RING-H2 protein RNF-6	hgnc:10069	RNF6	oboInOwl:hasRelatedSynonym			hgnc
ring finger protein (C3H2C3 type) 6	hgnc:10069	RNF6	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNF6	hgnc:10069	RNF6	rdfs:label		pubmed:10331950	hgnc
BCL8A	hgnc:1007	NBEAP1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
BCL8	hgnc:1007	NBEAP1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
B-cell CLL/lymphoma 8	hgnc:1007	NBEAP1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
NBEAP1	hgnc:1007	NBEAP1	rdfs:label		pubmed:9159141	hgnc
SAG	hgnc:10070	RNF7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
ROC2	hgnc:10070	RNF7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CKBBP1	hgnc:10070	RNF7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RBX2	hgnc:10070	RNF7	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
sensitive to apoptosis zinc RING finger protein SAG	hgnc:10070	RNF7	oboInOwl:hasRelatedSynonym			hgnc
regulator of cullins 2	hgnc:10070	RNF7	oboInOwl:hasRelatedSynonym			hgnc
RING-box protein 2	hgnc:10070	RNF7	oboInOwl:hasRelatedSynonym			hgnc
RNF7	hgnc:10070	RNF7	rdfs:label		pubmed:10082581,pubmed:10230407	hgnc
KIAA0646	hgnc:10071	RNF8	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNF8	hgnc:10071	RNF8	rdfs:label		pubmed:9734811,pubmed:9852682	hgnc
RFB30	hgnc:10072	TRIM10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HERF1	hgnc:10072	TRIM10	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNF9	hgnc:10072	TRIM10	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
tripartite motif-containing 10	hgnc:10072	TRIM10	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
TRIM10	hgnc:10072	TRIM10	rdfs:label		pubmed:10207104,pubmed:9271628	hgnc
HCE	hgnc:10073	RNGTT	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HCE1	hgnc:10073	RNGTT	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
hCAP	hgnc:10073	RNGTT	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
mRNA guanylyltransferase	hgnc:10073	RNGTT	oboInOwl:hasRelatedSynonym			hgnc
mRNA 5'-triphosphate monophosphatase	hgnc:10073	RNGTT	oboInOwl:hasRelatedSynonym			hgnc
mRNA-capping enzyme	hgnc:10073	RNGTT	oboInOwl:hasRelatedSynonym			hgnc
RNGTT	hgnc:10073	RNGTT	rdfs:label		pubmed:9512541,pubmed:9828141	hgnc
RAI	hgnc:10074	RNH1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNH	hgnc:10074	RNH1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
ribonuclease/angiogenin inhibitor	hgnc:10074	RNH1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNH1	hgnc:10074	RNH1	rdfs:label			hgnc
RG7MT1	hgnc:10075	RNMT	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
N7-MTase	hgnc:10075	RNMT	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
mRNA cap guanine-N7 methyltransferase	hgnc:10075	RNMT	oboInOwl:hasRelatedSynonym			hgnc
RNA (guanine-7-) methyltransferase	hgnc:10075	RNMT	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNMT	hgnc:10075	RNMT	rdfs:label		pubmed:9705270,pubmed:9828141	hgnc
APB	hgnc:10078	RNPEP	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
aminopeptidase B	hgnc:10078	RNPEP	oboInOwl:hasRelatedSynonym			hgnc
arginyl aminopeptidase (aminopeptidase B)	hgnc:10078	RNPEP	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNPEP	hgnc:10078	RNPEP	rdfs:label		pubmed:10467730,pubmed:9533033	hgnc
aminopeptidase B-like 1	hgnc:10079	RNPEPL1	oboInOwl:hasRelatedSynonym			hgnc
arginyl aminopeptidase (aminopeptidase B)-like 1	hgnc:10079	RNPEPL1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNPEPL1	hgnc:10079	RNPEPL1	rdfs:label		pubmed:19508204	hgnc
B cell CLL/lymphoma 9	hgnc:1008	BCL9	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
BCL9, transcription coactivator	hgnc:1008	BCL9	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
BCL9	hgnc:1008	BCL9	rdfs:label		pubmed:11955446,pubmed:9490669	hgnc
RNA-binding protein S1, serine-rich domain	hgnc:10080	RNPS1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNPS1	hgnc:10080	RNPS1	rdfs:label		pubmed:8543184,pubmed:9580558	hgnc
45S rDNA cluster 1	hgnc:10082	RNR1	oboInOwl:hasRelatedSynonym			hgnc
RNA, ribosomal 1	hgnc:10082	RNR1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, ribosomal cluster 1	hgnc:10082	RNR1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNR1	hgnc:10082	RNR1	rdfs:label		pubmed:11350117	hgnc
45S rDNA cluster 2	hgnc:10083	RNR2	oboInOwl:hasRelatedSynonym			hgnc
RNA, ribosomal 2	hgnc:10083	RNR2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, ribosomal cluster 2	hgnc:10083	RNR2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNR2	hgnc:10083	RNR2	rdfs:label		pubmed:11350117	hgnc
45S rDNA cluster 3	hgnc:10084	RNR3	oboInOwl:hasRelatedSynonym			hgnc
RNA, ribosomal 3	hgnc:10084	RNR3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, ribosomal cluster 3	hgnc:10084	RNR3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNR3	hgnc:10084	RNR3	rdfs:label		pubmed:11350117,pubmed:6954460	hgnc
45S rDNA cluster 4	hgnc:10085	RNR4	oboInOwl:hasRelatedSynonym			hgnc
RNA, ribosomal 4	hgnc:10085	RNR4	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, ribosomal cluster 4	hgnc:10085	RNR4	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNR4	hgnc:10085	RNR4	rdfs:label		pubmed:11350117	hgnc
45S rDNA cluster 5	hgnc:10086	RNR5	oboInOwl:hasRelatedSynonym			hgnc
RNA, ribosomal 5	hgnc:10086	RNR5	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, ribosomal cluster 5	hgnc:10086	RNR5	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNR5	hgnc:10086	RNR5	rdfs:label		pubmed:11350117	hgnc
Z15	hgnc:10096	SNORD80	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U80	hgnc:10096	SNORD80	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU100	hgnc:10096	SNORD80	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U100 small nucleolar	hgnc:10096	SNORD80	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD80	hgnc:10096	SNORD80	rdfs:label		pubmed:15556860,pubmed:9819378	hgnc
Z17A	hgnc:10097	SNORD4A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
mgh18S-121	hgnc:10097	SNORD4A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU101A	hgnc:10097	SNORD4A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U101A small nucleolar	hgnc:10097	SNORD4A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD4A	hgnc:10097	SNORD4A	rdfs:label		pubmed:9417910	hgnc
Z17B	hgnc:10098	SNORD4B	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU101B	hgnc:10098	SNORD4B	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U101B small nucleolar	hgnc:10098	SNORD4B	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD4B	hgnc:10098	SNORD4B	rdfs:label		pubmed:9417910	hgnc
U102	hgnc:10099	SNORD102	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU102	hgnc:10099	SNORD102	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U102 small nucleolar	hgnc:10099	SNORD102	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD102	hgnc:10099	SNORD102	rdfs:label		pubmed:14602913	hgnc
TNaC1	hgnc:101	ASIC3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
DRASIC	hgnc:101	ASIC3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
testis sodium channel 1	hgnc:101	ASIC3	oboInOwl:hasRelatedSynonym			hgnc
ACCN3	hgnc:101	ASIC3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
amiloride-sensitive cation channel 3, testis	hgnc:101	ASIC3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
acid-sensing (proton-gated) ion channel 3	hgnc:101	ASIC3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
ASIC3	hgnc:101	ASIC3	rdfs:label		pubmed:9571199,pubmed:9744806	hgnc
Z22	hgnc:10100	SNORD79	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U79	hgnc:10100	SNORD79	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU103	hgnc:10100	SNORD79	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U103 small nucleolar	hgnc:10100	SNORD79	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD79	hgnc:10100	SNORD79	rdfs:label		pubmed:15556860,pubmed:9819378	hgnc
Z23	hgnc:10101	SNORD81	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U81	hgnc:10101	SNORD81	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU104	hgnc:10101	SNORD81	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U104 small nucleolar	hgnc:10101	SNORD81	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD81	hgnc:10101	SNORD81	rdfs:label		pubmed:15556860,pubmed:9819378	hgnc
E1-2	hgnc:10103	RNU105B	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU105B	hgnc:10103	RNU105B	rdfs:label			hgnc
E1-5	hgnc:10104	RNU105C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E1-6	hgnc:10104	RNU105C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U105C	hgnc:10104	RNU105C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU105C	hgnc:10104	RNU105C	rdfs:label			hgnc
U106	hgnc:10105	SNORD12C	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU106	hgnc:10105	SNORD12C	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
SNORD106	hgnc:10105	SNORD12C	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U106 small nucleolar	hgnc:10105	SNORD12C	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
small nucleolar RNA, C/D box 106	hgnc:10105	SNORD12C	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD12C	hgnc:10105	SNORD12C	rdfs:label		pubmed:14602913	hgnc
E3	hgnc:10106	SNORA63	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E3-2	hgnc:10106	SNORA63	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
SNORA63A	hgnc:10106	SNORA63	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNE3	hgnc:10106	SNORA63	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU107	hgnc:10106	SNORA63	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U107 small nucleolar	hgnc:10106	SNORA63	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORA63	hgnc:10106	SNORA63	rdfs:label		pubmed:8421699	hgnc
E2	hgnc:10107	SNORA62	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E2-1	hgnc:10107	SNORA62	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNE2	hgnc:10107	SNORA62	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU108	hgnc:10107	SNORA62	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U108 small nucleolar	hgnc:10107	SNORA62	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORA62	hgnc:10107	SNORA62	rdfs:label		pubmed:16381836,pubmed:8415643,pubmed:8421699	hgnc
U11	hgnc:10108	RNU11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU11-1	hgnc:10108	RNU11	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU11	hgnc:10108	RNU11	rdfs:label		pubmed:2973606	hgnc
U12	hgnc:10109	RNU12-2P	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU12	hgnc:10109	RNU12-2P	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU12P	hgnc:10109	RNU12-2P	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U12 small nuclear	hgnc:10109	RNU12-2P	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, U12 small nuclear pseudogene	hgnc:10109	RNU12-2P	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNU12-2P	hgnc:10109	RNU12-2P	rdfs:label		pubmed:7489523	hgnc
U13	hgnc:10110	SNORD13P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U13.32A	hgnc:10110	SNORD13P1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU13P1	hgnc:10110	SNORD13P1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U13 small nuclear pseudogene 1	hgnc:10110	SNORD13P1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD13P1	hgnc:10110	SNORD13P1	rdfs:label		pubmed:1748306	hgnc
U13	hgnc:10111	SNORD13P2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U13.12A	hgnc:10111	SNORD13P2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU13P2	hgnc:10111	SNORD13P2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U13 small nuclear pseudogene 2	hgnc:10111	SNORD13P2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD13P2	hgnc:10111	SNORD13P2	rdfs:label		pubmed:1748306	hgnc
U13	hgnc:10112	SNORD13P3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U13.4B	hgnc:10112	SNORD13P3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU13P3	hgnc:10112	SNORD13P3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U13 small nuclear pseudogene 3	hgnc:10112	SNORD13P3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD13P3	hgnc:10112	SNORD13P3	rdfs:label		pubmed:1748306	hgnc
U14	hgnc:10113	SNORD14A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU14A	hgnc:10113	SNORD14A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU14	hgnc:10113	SNORD14A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U14 small nucleolar	hgnc:10113	SNORD14A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD14A	hgnc:10113	SNORD14A	rdfs:label		pubmed:8920921	hgnc
U15A	hgnc:10114	SNORD15A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU15A	hgnc:10114	SNORD15A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U15a small nucleolar	hgnc:10114	SNORD15A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORD15A	hgnc:10114	SNORD15A	rdfs:label		pubmed:7789996,pubmed:8319909	hgnc
U17A	hgnc:10115	SNORA73A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E1-7	hgnc:10115	SNORA73A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E1b	hgnc:10115	SNORA73A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E1	hgnc:10115	SNORA73A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNE1	hgnc:10115	SNORA73A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU17A	hgnc:10115	SNORA73A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U17a small nucleolar	hgnc:10115	SNORA73A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORA73A	hgnc:10115	SNORA73A	rdfs:label		pubmed:8335005,pubmed:8421699	hgnc
U17B	hgnc:10116	SNORA73B	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
E1c	hgnc:10116	SNORA73B	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU17B	hgnc:10116	SNORA73B	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU105A	hgnc:10116	SNORA73B	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U17b small nucleolar	hgnc:10116	SNORA73B	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, U105A small nucleolar	hgnc:10116	SNORA73B	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORA73B	hgnc:10116	SNORA73B	rdfs:label		pubmed:8335005	hgnc
U17HG	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U17HG-A	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
NCRNA00014	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
non-protein coding RNA 14	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym			hgnc
RNU17D	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU17C	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U17D small nucleolar	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, U17C small nucleolar	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
small nucleolar RNA host gene 3 (non-protein coding)	hgnc:10118	SNHG3	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNHG3	hgnc:10118	SNHG3	rdfs:label		pubmed:30042166,pubmed:9671460	hgnc
U19	hgnc:10119	SNORA74A	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU19	hgnc:10119	SNORA74A	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U19 small nucleolar	hgnc:10119	SNORA74A	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
SNORA74A	hgnc:10119	SNORA74A	rdfs:label		pubmed:8657112,pubmed:9630250	hgnc
BOP	hgnc:1012	OPN1SW	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
CBT	hgnc:1012	OPN1SW	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
color blindness, tritan	hgnc:1012	OPN1SW	oboInOwl:hasRelatedSynonym			hgnc
blue-sensitive opsin	hgnc:1012	OPN1SW	oboInOwl:hasRelatedSynonym			hgnc
BCP	hgnc:1012	OPN1SW	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
blue cone photoreceptor pigment	hgnc:1012	OPN1SW	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
opsin 1 (cone pigments), short-wave-sensitive	hgnc:1012	OPN1SW	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
OPN1SW	hgnc:1012	OPN1SW	rdfs:label		pubmed:2937147,pubmed:8270261	hgnc
Rnu1a1	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U1	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HU1-1	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U1A1	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HSD1	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU1	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU1G4	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU1A3	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU1A	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U1G4 small nuclear	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, U1A3 small nuclear	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, U1A small nuclear	hgnc:10120	RNU1-1	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNU1-1	hgnc:10120	RNU1-1	rdfs:label		pubmed:12082087	hgnc
U1C1	hgnc:10123	RNU1-2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U1C21	hgnc:10123	RNU1-2	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
RNU1C1	hgnc:10123	RNU1-2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNU1C2	hgnc:10123	RNU1-2	oboInOwl:hasRelatedSynonym	omo:0003015		hgnc
RNA, U1C1 small nuclear	hgnc:10123	RNU1-2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNA, U1C2 small nuclear	hgnc:10123	RNU1-2	oboInOwl:hasRelatedSynonym	omo:0003008		hgnc
RNU1-2	hgnc:10123	RNU1-2	rdfs:label		pubmed:3837185	hgnc
HSD6	hgnc:10128	RNU1-4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U1E2	hgnc:10128	RNU1-4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HSD2	hgnc:10128	RNU1-4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
U1D2	hgnc:10128	RNU1-4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
HSD5	hgnc:10128	RNU1-4	oboInOwl:hasRelatedSynonym	omo:0003016		hgnc
