identifier	name	definition	synonyms	alts	parents	species
SUL-1.0	Sustainable Use License v1.0		SUL-1.0		spdx.term:ListedLicense	
SWL	Scheme Widget Library (SWL) Software License Agreement		SWL		spdx.term:ListedLicense	
Saxpath	Saxpath License		Saxpath		spdx.term:ListedLicense	
SchemeReport	Scheme Language Report License		SchemeReport		spdx.term:ListedLicense	
Sendmail	Sendmail License		Sendmail		spdx.term:ListedLicense	
Sendmail-8.23	Sendmail License 8.23		Sendmail-8.23		spdx.term:ListedLicense	
Sendmail-Open-Source-1.1	Sendmail Open Source License v1.1		Sendmail-Open-Source-1.1		spdx.term:ListedLicense	
SimPL-2.0	Simple Public License 2.0		SimPL-2.0		spdx.term:ListedLicense	
Sleepycat	Sleepycat License		Sleepycat		spdx.term:ListedLicense	
Soundex	Soundex License		Soundex		spdx.term:ListedLicense	
Spencer-86	Spencer License 86		Spencer-86		spdx.term:ListedLicense	
Spencer-94	Spencer License 94		Spencer-94		spdx.term:ListedLicense	
Spencer-99	Spencer License 99		Spencer-99		spdx.term:ListedLicense	
StandardML-NJ	Standard ML of New Jersey License		StandardML-NJ		spdx.term:ListedLicense	
SugarCRM-1.1.3	SugarCRM Public License v1.1.3		SugarCRM-1.1.3		spdx.term:ListedLicense	
Sun-PPP	Sun PPP License		Sun-PPP		spdx.term:ListedLicense	
Sun-PPP-2000	Sun PPP License (2000)		Sun-PPP-2000		spdx.term:ListedLicense	
SunPro	SunPro License		SunPro		spdx.term:ListedLicense	
Symlinks	Symlinks License		Symlinks		spdx.term:ListedLicense	
TAPR-OHL-1.0	TAPR Open Hardware License v1.0		TAPR-OHL-1.0		spdx.term:ListedLicense	
TCL	TCL/TK License		TCL		spdx.term:ListedLicense	
TCP-wrappers	TCP Wrappers License		TCP-wrappers		spdx.term:ListedLicense	
TGPPL-1.0	Transitive Grace Period Public Licence 1.0		TGPPL-1.0		spdx.term:ListedLicense	
TMate	TMate Open Source License		TMate		spdx.term:ListedLicense	
TORQUE-1.1	TORQUE v2.5+ Software License v1.1		TORQUE-1.1		spdx.term:ListedLicense	
TOSL	Trusster Open Source License		TOSL		spdx.term:ListedLicense	
TPDL	Time::ParseDate License		TPDL		spdx.term:ListedLicense	
TPL-1.0	THOR Public License 1.0		TPL-1.0		spdx.term:ListedLicense	
TTWL	Text-Tabs+Wrap License		TTWL		spdx.term:ListedLicense	
TTYP0	TTYP0 License		TTYP0		spdx.term:ListedLicense	
TU-Berlin-1.0	Technische Universitaet Berlin License 1.0		TU-Berlin-1.0		spdx.term:ListedLicense	
TU-Berlin-2.0	Technische Universitaet Berlin License 2.0		TU-Berlin-2.0		spdx.term:ListedLicense	
TermReadKey	TermReadKey License		TermReadKey		spdx.term:ListedLicense	
ThirdEye	ThirdEye License		ThirdEye		spdx.term:ListedLicense	
TrustedQSL	TrustedQSL License		TrustedQSL		spdx.term:ListedLicense	
UCAR	UCAR License		UCAR		spdx.term:ListedLicense	
UCL-1.0	Upstream Compatibility License v1.0		UCL-1.0		spdx.term:ListedLicense	
UMich-Merit	Michigan/Merit Networks License		UMich-Merit		spdx.term:ListedLicense	
UPL-1.0	Universal Permissive License v1.0		UPL-1.0		spdx.term:ListedLicense	
URT-RLE	Utah Raster Toolkit Run Length Encoded License		URT-RLE		spdx.term:ListedLicense	
Ubuntu-font-1.0	Ubuntu Font Licence v1.0		Ubuntu-font-1.0		spdx.term:ListedLicense	
Unicode-3.0	Unicode License v3		Unicode-3.0		spdx.term:ListedLicense	
Unicode-DFS-2015	Unicode License Agreement - Data Files and Software (2015)		Unicode-DFS-2015		spdx.term:ListedLicense	
Unicode-DFS-2016	Unicode License Agreement - Data Files and Software (2016)		Unicode-DFS-2016		spdx.term:ListedLicense	
Unicode-TOU	Unicode Terms of Use		Unicode-TOU		spdx.term:ListedLicense	
UnixCrypt	UnixCrypt License		UnixCrypt		spdx.term:ListedLicense	
Unlicense	The Unlicense		Unlicense		spdx.term:ListedLicense	
Unlicense-libtelnet	Unlicense - libtelnet variant		Unlicense-libtelnet		spdx.term:ListedLicense	
Unlicense-libwhirlpool	Unlicense - libwhirlpool variant		Unlicense-libwhirlpool		spdx.term:ListedLicense	
VOSTROM	VOSTROM Public License for Open Source		VOSTROM		spdx.term:ListedLicense	
VSL-1.0	Vovida Software License v1.0		VSL-1.0		spdx.term:ListedLicense	
Vim	Vim License		Vim		spdx.term:ListedLicense	
W3C	W3C Software Notice and License (2002-12-31)		W3C		spdx.term:ListedLicense	
W3C-19980720	W3C Software Notice and License (1998-07-20)		W3C-19980720		spdx.term:ListedLicense	
W3C-20150513	W3C Software Notice and Document License (2015-05-13)		W3C-20150513		spdx.term:ListedLicense	
WTFNMFPL	Do What The F*ck You Want To But It's Not My Fault Public License		WTFNMFPL		spdx.term:ListedLicense	
WTFPL	Do What The F*ck You Want To Public License		WTFPL		spdx.term:ListedLicense	
Watcom-1.0	Sybase Open Watcom Public License 1.0		Watcom-1.0		spdx.term:ListedLicense	
Widget-Workshop	Widget Workshop License		Widget-Workshop		spdx.term:ListedLicense	
WordNet	WordNet License		WordNet		spdx.term:ListedLicense	
Wsuipa	Wsuipa License		Wsuipa		spdx.term:ListedLicense	
X11	X11 License		X11		spdx.term:ListedLicense	
X11-distribute-modifications-variant	X11 License Distribution Modification Variant		X11-distribute-modifications-variant		spdx.term:ListedLicense	
X11-swapped	X11 swapped final paragraphs		X11-swapped		spdx.term:ListedLicense	
XFree86-1.1	XFree86 License 1.1		XFree86-1.1		spdx.term:ListedLicense	
XSkat	XSkat License		XSkat		spdx.term:ListedLicense	
Xdebug-1.03	Xdebug License v 1.03		Xdebug-1.03		spdx.term:ListedLicense	
Xerox	Xerox License		Xerox		spdx.term:ListedLicense	
Xfig	Xfig License		Xfig		spdx.term:ListedLicense	
Xnet	X.Net License		Xnet		spdx.term:ListedLicense	
YPL-1.0	Yahoo! Public License v1.0		YPL-1.0		spdx.term:ListedLicense	
YPL-1.1	Yahoo! Public License v1.1		YPL-1.1		spdx.term:ListedLicense	
ZPL-1.1	Zope Public License 1.1		ZPL-1.1		spdx.term:ListedLicense	
ZPL-2.0	Zope Public License 2.0		ZPL-2.0		spdx.term:ListedLicense	
ZPL-2.1	Zope Public License 2.1		ZPL-2.1		spdx.term:ListedLicense	
Zed	Zed License		Zed		spdx.term:ListedLicense	
Zeeff	Zeeff License		Zeeff		spdx.term:ListedLicense	
Zend-2.0	Zend License v2.0		Zend-2.0		spdx.term:ListedLicense	
Zimbra-1.3	Zimbra Public License v1.3		Zimbra-1.3		spdx.term:ListedLicense	
Zimbra-1.4	Zimbra Public License v1.4		Zimbra-1.4		spdx.term:ListedLicense	
Zlib	zlib License		Zlib		spdx.term:ListedLicense	
any-OSI	Any OSI License		any-OSI		spdx.term:ListedLicense	
any-OSI-perl-modules	Any OSI License - Perl Modules		any-OSI-perl-modules		spdx.term:ListedLicense	
bcrypt-Solar-Designer	bcrypt Solar Designer License		bcrypt-Solar-Designer		spdx.term:ListedLicense	
blessing	SQLite Blessing		blessing		spdx.term:ListedLicense	
bzip2-1.0.5	bzip2 and libbzip2 License v1.0.5		bzip2-1.0.5		spdx.term:ListedLicense	
bzip2-1.0.6	bzip2 and libbzip2 License v1.0.6		bzip2-1.0.6		spdx.term:ListedLicense	
check-cvs	check-cvs License		check-cvs		spdx.term:ListedLicense	
checkmk	Checkmk License		checkmk		spdx.term:ListedLicense	
copyleft-next-0.3.0	copyleft-next 0.3.0		copyleft-next-0.3.0		spdx.term:ListedLicense	
copyleft-next-0.3.1	copyleft-next 0.3.1		copyleft-next-0.3.1		spdx.term:ListedLicense	
curl	curl License		curl		spdx.term:ListedLicense	
cve-tou	Common Vulnerability Enumeration ToU License		cve-tou		spdx.term:ListedLicense	
diffmark	diffmark license		diffmark		spdx.term:ListedLicense	
dtoa	David M. Gay dtoa License		dtoa		spdx.term:ListedLicense	
dvipdfm	dvipdfm License		dvipdfm		spdx.term:ListedLicense	
eCos-2.0	eCos license version 2.0		eCos-2.0		spdx.term:ListedLicense	
eGenix	eGenix.com Public License 1.1.0		eGenix		spdx.term:ListedLicense	
etalab-2.0	Etalab Open License 2.0		etalab-2.0		spdx.term:ListedLicense	
fwlw	fwlw License		fwlw		spdx.term:ListedLicense	
gSOAP-1.3b	gSOAP Public License v1.3b		gSOAP-1.3b		spdx.term:ListedLicense	
generic-xts	Generic XTS License		generic-xts		spdx.term:ListedLicense	
gnuplot	gnuplot License		gnuplot		spdx.term:ListedLicense	
gtkbook	gtkbook License		gtkbook		spdx.term:ListedLicense	
hdparm	hdparm License		hdparm		spdx.term:ListedLicense	
iMatix	iMatix Standard Function Library Agreement		iMatix		spdx.term:ListedLicense	
jove	Jove License		jove		spdx.term:ListedLicense	
libpng-1.6.35	PNG Reference Library License v1 (for libpng 0.5 through 1.6.35)		libpng-1.6.35		spdx.term:ListedLicense	
libpng-2.0	PNG Reference Library version 2		libpng-2.0		spdx.term:ListedLicense	
libselinux-1.0	libselinux public domain notice		libselinux-1.0		spdx.term:ListedLicense	
libtiff	libtiff License		libtiff		spdx.term:ListedLicense	
libutil-David-Nugent	libutil David Nugent License		libutil-David-Nugent		spdx.term:ListedLicense	
lsof	lsof License		lsof		spdx.term:ListedLicense	
magaz	magaz License		magaz		spdx.term:ListedLicense	
mailprio	mailprio License		mailprio		spdx.term:ListedLicense	
man2html	man2html License		man2html		spdx.term:ListedLicense	
metamail	metamail License		metamail		spdx.term:ListedLicense	
mpi-permissive	mpi Permissive License		mpi-permissive		spdx.term:ListedLicense	
mpich2	mpich2 License		mpich2		spdx.term:ListedLicense	
mplus	mplus Font License		mplus		spdx.term:ListedLicense	
ngrep	ngrep License		ngrep		spdx.term:ListedLicense	
pkgconf	pkgconf License		pkgconf		spdx.term:ListedLicense	
pnmstitch	pnmstitch License		pnmstitch		spdx.term:ListedLicense	
psfrag	psfrag License		psfrag		spdx.term:ListedLicense	
psutils	psutils License		psutils		spdx.term:ListedLicense	
python-ldap	Python ldap License		python-ldap		spdx.term:ListedLicense	
radvd	radvd License		radvd		spdx.term:ListedLicense	
snprintf	snprintf License		snprintf		spdx.term:ListedLicense	
softSurfer	softSurfer License		softSurfer		spdx.term:ListedLicense	
ssh-keyscan	ssh-keyscan License		ssh-keyscan		spdx.term:ListedLicense	
swrule	swrule License		swrule		spdx.term:ListedLicense	
threeparttable	threeparttable License		threeparttable		spdx.term:ListedLicense	
ulem	ulem License		ulem		spdx.term:ListedLicense	
w3m	w3m License		w3m		spdx.term:ListedLicense	
wwl	WWL License		wwl		spdx.term:ListedLicense	
wxWindows	wxWindows Library License		wxWindows		spdx.term:ListedLicense	
xinetd	xinetd License		xinetd		spdx.term:ListedLicense	
xkeyboard-config-Zinoviev	xkeyboard-config Zinoviev License		xkeyboard-config-Zinoviev		spdx.term:ListedLicense	
xlock	xlock License		xlock		spdx.term:ListedLicense	
xpp	XPP License		xpp		spdx.term:ListedLicense	
xzoom	xzoom License		xzoom		spdx.term:ListedLicense	
zlib-acknowledgement	zlib/libpng License with Acknowledgement		zlib-acknowledgement		spdx.term:ListedLicense	
