text	curie	name	predicate	source
dskpp+xml	iana.mediatype:application/dskpp+xml	dskpp+xml	rdfs:label	iana.mediatype
dssc+der	iana.mediatype:application/dssc+der	dssc+der	rdfs:label	iana.mediatype
dssc+xml	iana.mediatype:application/dssc+xml	dssc+xml	rdfs:label	iana.mediatype
dvcs	iana.mediatype:application/dvcs	dvcs	rdfs:label	iana.mediatype
eat+cwt	iana.mediatype:application/eat+cwt	eat+cwt	rdfs:label	iana.mediatype
eat+jwt	iana.mediatype:application/eat+jwt	eat+jwt	rdfs:label	iana.mediatype
eat-bun+cbor	iana.mediatype:application/eat-bun+cbor	eat-bun+cbor	rdfs:label	iana.mediatype
eat-bun+json	iana.mediatype:application/eat-bun+json	eat-bun+json	rdfs:label	iana.mediatype
eat-ucs+cbor	iana.mediatype:application/eat-ucs+cbor	eat-ucs+cbor	rdfs:label	iana.mediatype
eat-ucs+json	iana.mediatype:application/eat-ucs+json	eat-ucs+json	rdfs:label	iana.mediatype
ecmascript (OBSOLETED in favor of text/javascript)	iana.mediatype:application/ecmascript	ecmascript (OBSOLETED in favor of text/javascript)	rdfs:label	iana.mediatype
edhoc+cbor-seq	iana.mediatype:application/edhoc+cbor-seq	edhoc+cbor-seq	rdfs:label	iana.mediatype
efi	iana.mediatype:application/efi	efi	rdfs:label	iana.mediatype
elm+json	iana.mediatype:application/elm+json	elm+json	rdfs:label	iana.mediatype
elm+xml	iana.mediatype:application/elm+xml	elm+xml	rdfs:label	iana.mediatype
emma+xml	iana.mediatype:application/emma+xml	emma+xml	rdfs:label	iana.mediatype
emotionml+xml	iana.mediatype:application/emotionml+xml	emotionml+xml	rdfs:label	iana.mediatype
encaprtp	iana.mediatype:application/encaprtp	encaprtp	rdfs:label	iana.mediatype
entity-statement+jwt	iana.mediatype:application/entity-statement+jwt	entity-statement+jwt	rdfs:label	iana.mediatype
epp+xml	iana.mediatype:application/epp+xml	epp+xml	rdfs:label	iana.mediatype
epub+zip	iana.mediatype:application/epub+zip	epub+zip	rdfs:label	iana.mediatype
eshop	iana.mediatype:application/eshop	eshop	rdfs:label	iana.mediatype
example	iana.mediatype:application/example	example	rdfs:label	iana.mediatype
exi	iana.mediatype:application/exi	exi	rdfs:label	iana.mediatype
expect-ct-report+json	iana.mediatype:application/expect-ct-report+json	expect-ct-report+json	rdfs:label	iana.mediatype
express	iana.mediatype:application/express	express	rdfs:label	iana.mediatype
fastinfoset	iana.mediatype:application/fastinfoset	fastinfoset	rdfs:label	iana.mediatype
fastsoap	iana.mediatype:application/fastsoap	fastsoap	rdfs:label	iana.mediatype
fdf	iana.mediatype:application/fdf	fdf	rdfs:label	iana.mediatype
fdt+xml	iana.mediatype:application/fdt+xml	fdt+xml	rdfs:label	iana.mediatype
fhir+json	iana.mediatype:application/fhir+json	fhir+json	rdfs:label	iana.mediatype
fhir+xml	iana.mediatype:application/fhir+xml	fhir+xml	rdfs:label	iana.mediatype
fits	iana.mediatype:application/fits	fits	rdfs:label	iana.mediatype
flexfec	iana.mediatype:application/flexfec	flexfec	rdfs:label	iana.mediatype
font-sfnt - DEPRECATED in favor of font/sfnt	iana.mediatype:application/font-sfnt	font-sfnt - DEPRECATED in favor of font/sfnt	rdfs:label	iana.mediatype
font-tdpfr	iana.mediatype:application/font-tdpfr	font-tdpfr	rdfs:label	iana.mediatype
font-woff - DEPRECATED in favor of font/woff	iana.mediatype:application/font-woff	font-woff - DEPRECATED in favor of font/woff	rdfs:label	iana.mediatype
framework-attributes+xml	iana.mediatype:application/framework-attributes+xml	framework-attributes+xml	rdfs:label	iana.mediatype
geo+json	iana.mediatype:application/geo+json	geo+json	rdfs:label	iana.mediatype
geo+json-seq	iana.mediatype:application/geo+json-seq	geo+json-seq	rdfs:label	iana.mediatype
geofeed+csv	iana.mediatype:application/geofeed+csv	geofeed+csv	rdfs:label	iana.mediatype
geopackage+sqlite3	iana.mediatype:application/geopackage+sqlite3	geopackage+sqlite3	rdfs:label	iana.mediatype
geopose+json	iana.mediatype:application/geopose+json	geopose+json	rdfs:label	iana.mediatype
geoxacml+json	iana.mediatype:application/geoxacml+json	geoxacml+json	rdfs:label	iana.mediatype
geoxacml+xml	iana.mediatype:application/geoxacml+xml	geoxacml+xml	rdfs:label	iana.mediatype
gltf-buffer	iana.mediatype:application/gltf-buffer	gltf-buffer	rdfs:label	iana.mediatype
gml+xml	iana.mediatype:application/gml+xml	gml+xml	rdfs:label	iana.mediatype
gnap-binding-jws	iana.mediatype:application/gnap-binding-jws	gnap-binding-jws	rdfs:label	iana.mediatype
gnap-binding-jwsd	iana.mediatype:application/gnap-binding-jwsd	gnap-binding-jwsd	rdfs:label	iana.mediatype
gnap-binding-rotation-jws	iana.mediatype:application/gnap-binding-rotation-jws	gnap-binding-rotation-jws	rdfs:label	iana.mediatype
gnap-binding-rotation-jwsd	iana.mediatype:application/gnap-binding-rotation-jwsd	gnap-binding-rotation-jwsd	rdfs:label	iana.mediatype
grib	iana.mediatype:application/grib	grib	rdfs:label	iana.mediatype
gzip	iana.mediatype:application/gzip	gzip	rdfs:label	iana.mediatype
held+xml	iana.mediatype:application/held+xml	held+xml	rdfs:label	iana.mediatype
hl7v2+xml	iana.mediatype:application/hl7v2+xml	hl7v2+xml	rdfs:label	iana.mediatype
http	iana.mediatype:application/http	http	rdfs:label	iana.mediatype
hyperstudio	iana.mediatype:application/hyperstudio	hyperstudio	rdfs:label	iana.mediatype
ibe-key-request+xml	iana.mediatype:application/ibe-key-request+xml	ibe-key-request+xml	rdfs:label	iana.mediatype
ibe-pkg-reply+xml	iana.mediatype:application/ibe-pkg-reply+xml	ibe-pkg-reply+xml	rdfs:label	iana.mediatype
ibe-pp-data	iana.mediatype:application/ibe-pp-data	ibe-pp-data	rdfs:label	iana.mediatype
iges	iana.mediatype:application/iges	iges	rdfs:label	iana.mediatype
im-iscomposing+xml	iana.mediatype:application/im-iscomposing+xml	im-iscomposing+xml	rdfs:label	iana.mediatype
index	iana.mediatype:application/index	index	rdfs:label	iana.mediatype
index.cmd	iana.mediatype:application/index.cmd	index.cmd	rdfs:label	iana.mediatype
index.obj	iana.mediatype:application/index.obj	index.obj	rdfs:label	iana.mediatype
index.response	iana.mediatype:application/index.response	index.response	rdfs:label	iana.mediatype
index.vnd	iana.mediatype:application/index.vnd	index.vnd	rdfs:label	iana.mediatype
inkml+xml	iana.mediatype:application/inkml+xml	inkml+xml	rdfs:label	iana.mediatype
ipfix	iana.mediatype:application/ipfix	ipfix	rdfs:label	iana.mediatype
ipp	iana.mediatype:application/ipp	ipp	rdfs:label	iana.mediatype
its+xml	iana.mediatype:application/its+xml	its+xml	rdfs:label	iana.mediatype
java-archive	iana.mediatype:application/java-archive	java-archive	rdfs:label	iana.mediatype
javascript (OBSOLETED in favor of text/javascript)	iana.mediatype:application/javascript	javascript (OBSOLETED in favor of text/javascript)	rdfs:label	iana.mediatype
jf2feed+json	iana.mediatype:application/jf2feed+json	jf2feed+json	rdfs:label	iana.mediatype
jose	iana.mediatype:application/jose	jose	rdfs:label	iana.mediatype
jose+json	iana.mediatype:application/jose+json	jose+json	rdfs:label	iana.mediatype
jrd+json	iana.mediatype:application/jrd+json	jrd+json	rdfs:label	iana.mediatype
jscalendar+json	iana.mediatype:application/jscalendar+json	jscalendar+json	rdfs:label	iana.mediatype
jscontact+json	iana.mediatype:application/jscontact+json	jscontact+json	rdfs:label	iana.mediatype
json	iana.mediatype:application/json	json	rdfs:label	iana.mediatype
json-patch+json	iana.mediatype:application/json-patch+json	json-patch+json	rdfs:label	iana.mediatype
json-patch-query+json	iana.mediatype:application/json-patch-query+json	json-patch-query+json	rdfs:label	iana.mediatype
json-seq	iana.mediatype:application/json-seq	json-seq	rdfs:label	iana.mediatype
jsonpath	iana.mediatype:application/jsonpath	jsonpath	rdfs:label	iana.mediatype
jwk+json	iana.mediatype:application/jwk+json	jwk+json	rdfs:label	iana.mediatype
jwk-set+json	iana.mediatype:application/jwk-set+json	jwk-set+json	rdfs:label	iana.mediatype
jwk-set+jwt	iana.mediatype:application/jwk-set+jwt	jwk-set+jwt	rdfs:label	iana.mediatype
jwt	iana.mediatype:application/jwt	jwt	rdfs:label	iana.mediatype
kb+jwt	iana.mediatype:application/kb+jwt	kb+jwt	rdfs:label	iana.mediatype
kpml-request+xml	iana.mediatype:application/kpml-request+xml	kpml-request+xml	rdfs:label	iana.mediatype
kpml-response+xml	iana.mediatype:application/kpml-response+xml	kpml-response+xml	rdfs:label	iana.mediatype
ld+json	iana.mediatype:application/ld+json	ld+json	rdfs:label	iana.mediatype
lgr+xml	iana.mediatype:application/lgr+xml	lgr+xml	rdfs:label	iana.mediatype
link-format	iana.mediatype:application/link-format	link-format	rdfs:label	iana.mediatype
linkset	iana.mediatype:application/linkset	linkset	rdfs:label	iana.mediatype
linkset+json	iana.mediatype:application/linkset+json	linkset+json	rdfs:label	iana.mediatype
load-control+xml	iana.mediatype:application/load-control+xml	load-control+xml	rdfs:label	iana.mediatype
logout+jwt	iana.mediatype:application/logout+jwt	logout+jwt	rdfs:label	iana.mediatype
lost+xml	iana.mediatype:application/lost+xml	lost+xml	rdfs:label	iana.mediatype
lostsync+xml	iana.mediatype:application/lostsync+xml	lostsync+xml	rdfs:label	iana.mediatype
lpf+zip	iana.mediatype:application/lpf+zip	lpf+zip	rdfs:label	iana.mediatype
mac-binhex40	iana.mediatype:application/mac-binhex40	mac-binhex40	rdfs:label	iana.mediatype
macwriteii	iana.mediatype:application/macwriteii	macwriteii	rdfs:label	iana.mediatype
mads+xml	iana.mediatype:application/mads+xml	mads+xml	rdfs:label	iana.mediatype
manifest+json	iana.mediatype:application/manifest+json	manifest+json	rdfs:label	iana.mediatype
marc	iana.mediatype:application/marc	marc	rdfs:label	iana.mediatype
marcxml+xml	iana.mediatype:application/marcxml+xml	marcxml+xml	rdfs:label	iana.mediatype
mathematica	iana.mediatype:application/mathematica	mathematica	rdfs:label	iana.mediatype
mathml+xml	iana.mediatype:application/mathml+xml	mathml+xml	rdfs:label	iana.mediatype
mathml-content+xml	iana.mediatype:application/mathml-content+xml	mathml-content+xml	rdfs:label	iana.mediatype
mathml-presentation+xml	iana.mediatype:application/mathml-presentation+xml	mathml-presentation+xml	rdfs:label	iana.mediatype
mbms-associated-procedure-description+xml	iana.mediatype:application/mbms-associated-procedure-description+xml	mbms-associated-procedure-description+xml	rdfs:label	iana.mediatype
mbms-deregister+xml	iana.mediatype:application/mbms-deregister+xml	mbms-deregister+xml	rdfs:label	iana.mediatype
mbms-envelope+xml	iana.mediatype:application/mbms-envelope+xml	mbms-envelope+xml	rdfs:label	iana.mediatype
mbms-msk+xml	iana.mediatype:application/mbms-msk+xml	mbms-msk+xml	rdfs:label	iana.mediatype
mbms-msk-response+xml	iana.mediatype:application/mbms-msk-response+xml	mbms-msk-response+xml	rdfs:label	iana.mediatype
mbms-protection-description+xml	iana.mediatype:application/mbms-protection-description+xml	mbms-protection-description+xml	rdfs:label	iana.mediatype
mbms-reception-report+xml	iana.mediatype:application/mbms-reception-report+xml	mbms-reception-report+xml	rdfs:label	iana.mediatype
mbms-register+xml	iana.mediatype:application/mbms-register+xml	mbms-register+xml	rdfs:label	iana.mediatype
mbms-register-response+xml	iana.mediatype:application/mbms-register-response+xml	mbms-register-response+xml	rdfs:label	iana.mediatype
mbms-schedule+xml	iana.mediatype:application/mbms-schedule+xml	mbms-schedule+xml	rdfs:label	iana.mediatype
mbms-user-service-description+xml	iana.mediatype:application/mbms-user-service-description+xml	mbms-user-service-description+xml	rdfs:label	iana.mediatype
mbox	iana.mediatype:application/mbox	mbox	rdfs:label	iana.mediatype
media-policy-dataset+xml	iana.mediatype:application/media-policy-dataset+xml	media-policy-dataset+xml	rdfs:label	iana.mediatype
media_control+xml	iana.mediatype:application/media_control+xml	media_control+xml	rdfs:label	iana.mediatype
mediaservercontrol+xml	iana.mediatype:application/mediaservercontrol+xml	mediaservercontrol+xml	rdfs:label	iana.mediatype
merge-patch+json	iana.mediatype:application/merge-patch+json	merge-patch+json	rdfs:label	iana.mediatype
metalink4+xml	iana.mediatype:application/metalink4+xml	metalink4+xml	rdfs:label	iana.mediatype
mets+xml	iana.mediatype:application/mets+xml	mets+xml	rdfs:label	iana.mediatype
mikey	iana.mediatype:application/mikey	mikey	rdfs:label	iana.mediatype
mipc	iana.mediatype:application/mipc	mipc	rdfs:label	iana.mediatype
missing-blocks+cbor-seq	iana.mediatype:application/missing-blocks+cbor-seq	missing-blocks+cbor-seq	rdfs:label	iana.mediatype
mmt-aei+xml	iana.mediatype:application/mmt-aei+xml	mmt-aei+xml	rdfs:label	iana.mediatype
mmt-usd+xml	iana.mediatype:application/mmt-usd+xml	mmt-usd+xml	rdfs:label	iana.mediatype
mods+xml	iana.mediatype:application/mods+xml	mods+xml	rdfs:label	iana.mediatype
