identifier	name	definition	synonyms	alts	parents	species
application/oauth-authz-req+jwt	oauth-authz-req+jwt				obo:iana.mediatype#application	
application/oblivious-dns-message	oblivious-dns-message				obo:iana.mediatype#application	
application/ocsp-request	ocsp-request				obo:iana.mediatype#application	
application/ocsp-response	ocsp-response				obo:iana.mediatype#application	
application/octet-stream	octet-stream				obo:iana.mediatype#application	
application/odm+xml	odm+xml				obo:iana.mediatype#application	
application/oebps-package+xml	oebps-package+xml				obo:iana.mediatype#application	
application/ogg	ogg				obo:iana.mediatype#application	
application/ohttp-keys	ohttp-keys				obo:iana.mediatype#application	
application/opc-nodeset+xml	opc-nodeset+xml				obo:iana.mediatype#application	
application/oscore	oscore				obo:iana.mediatype#application	
application/oxps	oxps				obo:iana.mediatype#application	
application/p21	p21				obo:iana.mediatype#application	
application/p21+zip	p21+zip				obo:iana.mediatype#application	
application/p2p-overlay+xml	p2p-overlay+xml				obo:iana.mediatype#application	
application/parityfec	parityfec				obo:iana.mediatype#application	
application/passport	passport				obo:iana.mediatype#application	
application/patch-ops-error+xml	patch-ops-error+xml				obo:iana.mediatype#application	
application/pdf	pdf				obo:iana.mediatype#application	
application/pem-certificate-chain	pem-certificate-chain				obo:iana.mediatype#application	
application/pgp-encrypted	pgp-encrypted				obo:iana.mediatype#application	
application/pgp-keys	pgp-keys				obo:iana.mediatype#application	
application/pgp-signature	pgp-signature				obo:iana.mediatype#application	
application/pidf+xml	pidf+xml				obo:iana.mediatype#application	
application/pidf-diff+xml	pidf-diff+xml				obo:iana.mediatype#application	
application/pkcs10	pkcs10				obo:iana.mediatype#application	
application/pkcs12	pkcs12				obo:iana.mediatype#application	
application/pkcs7-mime	pkcs7-mime				obo:iana.mediatype#application	
application/pkcs7-signature	pkcs7-signature				obo:iana.mediatype#application	
application/pkcs8	pkcs8				obo:iana.mediatype#application	
application/pkcs8-encrypted	pkcs8-encrypted				obo:iana.mediatype#application	
application/pkix-attr-cert	pkix-attr-cert				obo:iana.mediatype#application	
application/pkix-cert	pkix-cert				obo:iana.mediatype#application	
application/pkix-crl	pkix-crl				obo:iana.mediatype#application	
application/pkix-pkipath	pkix-pkipath				obo:iana.mediatype#application	
application/pkixcmp	pkixcmp				obo:iana.mediatype#application	
application/pls+xml	pls+xml				obo:iana.mediatype#application	
application/poc-settings+xml	poc-settings+xml				obo:iana.mediatype#application	
application/postscript	postscript				obo:iana.mediatype#application	
application/ppsp-tracker+json	ppsp-tracker+json				obo:iana.mediatype#application	
application/private-token-issuer-directory	private-token-issuer-directory				obo:iana.mediatype#application	
application/private-token-request	private-token-request				obo:iana.mediatype#application	
application/private-token-response	private-token-response				obo:iana.mediatype#application	
application/problem+json	problem+json				obo:iana.mediatype#application	
application/problem+xml	problem+xml				obo:iana.mediatype#application	
application/provenance+xml	provenance+xml				obo:iana.mediatype#application	
application/provided-claims+jwt	provided-claims+jwt				obo:iana.mediatype#application	
application/prs.alvestrand.titrax-sheet	prs.alvestrand.titrax-sheet				obo:iana.mediatype#application	
application/prs.cww	prs.cww				obo:iana.mediatype#application	
application/prs.cyn	prs.cyn				obo:iana.mediatype#application	
application/prs.hpub+zip	prs.hpub+zip				obo:iana.mediatype#application	
application/prs.implied-document+xml	prs.implied-document+xml				obo:iana.mediatype#application	
application/prs.implied-executable	prs.implied-executable				obo:iana.mediatype#application	
application/prs.implied-object+json	prs.implied-object+json				obo:iana.mediatype#application	
