text	curie	name	predicate	source
farnesyl phosphate kinase	eccode:2.7.4.32	farnesyl phosphate kinase	rdfs:label	eccode
PPK2D	eccode:2.7.4.33	AMP-polyphosphate phosphotransferase	oboInOwl:hasRelatedSynonym	eccode
AMP-polyphosphate phosphotransferase	eccode:2.7.4.33	AMP-polyphosphate phosphotransferase	rdfs:label	eccode
polyphosphate kinase 2	eccode:2.7.4.34	GDP-polyphosphate phosphotransferase	oboInOwl:hasRelatedSynonym	eccode
GDP-polyphosphate phosphotransferase	eccode:2.7.4.34	GDP-polyphosphate phosphotransferase	rdfs:label	eccode
NMP-kinase	eccode:2.7.4.4	nucleoside-phosphate kinase	oboInOwl:hasRelatedSynonym	eccode
nucleoside-phosphate kinase	eccode:2.7.4.4	nucleoside-phosphate kinase	rdfs:label	eccode
NDK	eccode:2.7.4.6	nucleoside-diphosphate kinase	oboInOwl:hasRelatedSynonym	eccode
nucleoside 5'-diphosphate phosphotransferase	eccode:2.7.4.6	nucleoside-diphosphate kinase	oboInOwl:hasRelatedSynonym	eccode
nucleoside diphosphokinase	eccode:2.7.4.6	nucleoside-diphosphate kinase	oboInOwl:hasRelatedSynonym	eccode
nucleoside-diphosphate kinase	eccode:2.7.4.6	nucleoside-diphosphate kinase	rdfs:label	eccode
hydroxymethylpyrimidine phosphokinase	eccode:2.7.4.7	phosphooxymethylpyrimidine kinase	oboInOwl:hasRelatedSynonym	eccode
phosphomethylpyrimidine kinase	eccode:2.7.4.7	phosphooxymethylpyrimidine kinase	oboInOwl:hasRelatedSynonym	eccode
phosphooxymethylpyrimidine kinase	eccode:2.7.4.7	phosphooxymethylpyrimidine kinase	rdfs:label	eccode
deoxyguanylate kinase	eccode:2.7.4.8	guanylate kinase	oboInOwl:hasRelatedSynonym	eccode
GMP kinase	eccode:2.7.4.8	guanylate kinase	oboInOwl:hasRelatedSynonym	eccode
guanosine monophosphate kinase	eccode:2.7.4.8	guanylate kinase	oboInOwl:hasRelatedSynonym	eccode
guanylate kinase	eccode:2.7.4.8	guanylate kinase	rdfs:label	eccode
thymidylate kinase	eccode:2.7.4.9	dTMP kinase	oboInOwl:hasRelatedSynonym	eccode
thymidylic acid kinase	eccode:2.7.4.9	dTMP kinase	oboInOwl:hasRelatedSynonym	eccode
TMPK	eccode:2.7.4.9	dTMP kinase	oboInOwl:hasRelatedSynonym	eccode
dTMP kinase	eccode:2.7.4.9	dTMP kinase	rdfs:label	eccode
Phosphotransferases with regeneration of donors, apparently catalyzing intramolecular transfers	eccode:2.7.5	Phosphotransferases with regeneration of donors, apparently catalyzing intramolecular transfers	rdfs:label	eccode
Diphosphotransferases	eccode:2.7.6	Diphosphotransferases	rdfs:label	eccode
Phosphoribosyl diphosphate synthetase	eccode:2.7.6.1	ribose-phosphate diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
Phosphoribosyl pyrophosphate synthetase	eccode:2.7.6.1	ribose-phosphate diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
ribose-phosphate pyrophosphokinase	eccode:2.7.6.1	ribose-phosphate diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
ribose-phosphate diphosphokinase	eccode:2.7.6.1	ribose-phosphate diphosphokinase	rdfs:label	eccode
Thiamine kinase	eccode:2.7.6.2	thiamine diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
thiamine pyrophosphokinase	eccode:2.7.6.2	thiamine diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
thiamine diphosphokinase	eccode:2.7.6.2	thiamine diphosphokinase	rdfs:label	eccode
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	eccode:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
6-hydroxymethyl-7,8-dihydropterin diphosphokinase	eccode:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase	eccode:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
7,8-dihydro-6-hydroxymethylpterin diphosphokinase	eccode:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase	eccode:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	oboInOwl:hasRelatedSynonym	eccode
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	eccode:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	rdfs:label	eccode
