text	curie	name	predicate	source
polygalacturonic acid lyase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
polygalacturonic acid trans-eliminase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
polygalacturonic transeliminase	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
PPase-N	ec:4.2.2.2	pectate lyase	oboInOwl:hasRelatedSynonym	ec
pectate lyase	ec:4.2.2.2	pectate lyase	rdfs:label	ec
chondroitin ABC eliminase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin ABC lyase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
chondroitinase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
chondroitinase ABC	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin sulfate ABC endoeliminase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin sulfate ABC endolyase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin sulfate ABC lyase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
ChS ABC lyase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
ChS ABC lyase I	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin-sulfate-ABC endolyase	ec:4.2.2.20	chondroitin-sulfate-ABC endolyase	rdfs:label	ec
chondroitin ABC eliminase	ec:4.2.2.21	chondroitin-sulfate-ABC exolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin ABC lyase	ec:4.2.2.21	chondroitin-sulfate-ABC exolyase	oboInOwl:hasRelatedSynonym	ec
chondroitinase	ec:4.2.2.21	chondroitin-sulfate-ABC exolyase	oboInOwl:hasRelatedSynonym	ec
chondroitinase ABC	ec:4.2.2.21	chondroitin-sulfate-ABC exolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin sulfate ABC exoeliminase	ec:4.2.2.21	chondroitin-sulfate-ABC exolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin sulfate ABC exolyase	ec:4.2.2.21	chondroitin-sulfate-ABC exolyase	oboInOwl:hasRelatedSynonym	ec
chondroitin sulfate ABC lyase	ec:4.2.2.21	chondroitin-sulfate-ABC exolyase	oboInOwl:hasRelatedSynonym	ec
